     3.00           C                   M                   RINEX VERSION / TYPE
PANDA-MEGCLK        WHU                                     PGM / RUN BY / DATE
     1    AS                                                # / TYPES OF DATA
   GPS                                                      TIME SYSTEM ID
   600.00                                                   INTERVAL
WHU  GNSS RESEARCH CENTER, WUHAN UNIVERSITY, P.R.CHINA      ANALYSIS CENTER
    68                                                      # OF SOLN SATS
G01 G02 G03 G04 G05 G06 G07 G08 G09 G10 G11 G12 G13 G14 G15 PRN LIST
G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G29 G30 G31 PRN LIST
G32 C01 C02 C03 C04 C05 C06 C07 C08 C09 C11 C12 C13 C14 C19 PRN LIST
C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C32 C33 C34 C35 PRN LIST
C36 C37 C41 C42 C43 C44 C45 C46                             PRN LIST
AS C14  2022  6 10 12  0  0.000000  1    0.498632920312E-03
AS C19  2022  6 10 12  0  0.000000  1    0.859838828267E-03
AS C20  2022  6 10 12  0  0.000000  1   -0.952891632651E-03
AS C21  2022  6 10 12  0  0.000000  1   -0.457750105141E-03
AS C22  2022  6 10 12  0  0.000000  1   -0.965175515690E-03
AS C23  2022  6 10 12  0  0.000000  1   -0.933335531877E-03
AS C24  2022  6 10 12  0  0.000000  1   -0.971361124402E-03
AS C25  2022  6 10 12  0  0.000000  1   -0.723990823145E-03
AS C26  2022  6 10 12  0  0.000000  1    0.725429636425E-03
AS C27  2022  6 10 12  0  0.000000  1    0.736741357283E-03
AS C28  2022  6 10 12  0  0.000000  1    0.768730428836E-04
AS C29  2022  6 10 12  0  0.000000  1    0.566429364210E-03
AS C30  2022  6 10 12  0  0.000000  1    0.499659283457E-03
AS C32  2022  6 10 12  0  0.000000  1   -0.967452809804E-03
AS C33  2022  6 10 12  0  0.000000  1   -0.968899085980E-03
AS C34  2022  6 10 12  0  0.000000  1   -0.384046005053E-03
AS C35  2022  6 10 12  0  0.000000  1    0.314163573488E-03
AS C36  2022  6 10 12  0  0.000000  1   -0.967335113847E-03
AS C37  2022  6 10 12  0  0.000000  1   -0.908963741743E-03
AS C41  2022  6 10 12  0  0.000000  1   -0.969680097189E-03
AS C42  2022  6 10 12  0  0.000000  1   -0.962173989314E-03
AS C43  2022  6 10 12  0  0.000000  1   -0.919048215783E-03
AS C44  2022  6 10 12  0  0.000000  1    0.687757945065E-03
AS C45  2022  6 10 12  0  0.000000  1    0.779734851635E-03
AS C46  2022  6 10 12  0  0.000000  1   -0.371514166811E-03
AS G01  2022  6 10 12 10  0.000000  1    0.344264026682E-03
AS G02  2022  6 10 12 10  0.000000  1   -0.652801666945E-03
AS G03  2022  6 10 12 10  0.000000  1   -0.274024831038E-03
AS G04  2022  6 10 12 10  0.000000  1   -0.158541436656E-03
AS G05  2022  6 10 12 10  0.000000  1   -0.850176344330E-04
AS G06  2022  6 10 12 10  0.000000  1    0.337935392924E-03
AS G07  2022  6 10 12 10  0.000000  1    0.321923187407E-03
AS G08  2022  6 10 12 10  0.000000  1   -0.715625576211E-04
AS G09  2022  6 10 12 10  0.000000  1   -0.329600926251E-03
AS G10  2022  6 10 12 10  0.000000  1   -0.449319553896E-03
AS G11  2022  6 10 12 10  0.000000  1   -0.161460990456E-04
AS G12  2022  6 10 12 10  0.000000  1   -0.228949457127E-03
AS G13  2022  6 10 12 10  0.000000  1    0.327385546003E-03
AS G14  2022  6 10 12 10  0.000000  1   -0.111207225800E-03
AS G15  2022  6 10 12 10  0.000000  1   -0.543492941707E-04
AS G16  2022  6 10 12 10  0.000000  1   -0.507897911895E-03
AS G17  2022  6 10 12 10  0.000000  1    0.623311390375E-03
AS G18  2022  6 10 12 10  0.000000  1    0.146141744900E-03
AS G19  2022  6 10 12 10  0.000000  1    0.168839292148E-03
AS G20  2022  6 10 12 10  0.000000  1    0.512622618345E-03
AS G21  2022  6 10 12 10  0.000000  1    0.161309121059E-03
AS G22  2022  6 10 12 10  0.000000  1    0.273463383825E-03
AS G23  2022  6 10 12 10  0.000000  1   -0.272138962215E-04
AS G24  2022  6 10 12 10  0.000000  1    0.223806978493E-03
AS G25  2022  6 10 12 10  0.000000  1    0.335631550844E-03
AS G26  2022  6 10 12 10  0.000000  1    0.211439028396E-03
AS G27  2022  6 10 12 10  0.000000  1    0.214128441750E-03
AS G29  2022  6 10 12 10  0.000000  1   -0.522622970422E-03
AS G30  2022  6 10 12 10  0.000000  1   -0.530934246218E-03
AS G31  2022  6 10 12 10  0.000000  1   -0.181227915013E-03
AS G32  2022  6 10 12 10  0.000000  1   -0.147777618875E-03
AS C01  2022  6 10 12 10  0.000000  1    0.291606655228E-03
AS C02  2022  6 10 12 10  0.000000  1   -0.659900970224E-04
AS C03  2022  6 10 12 10  0.000000  1   -0.531173240822E-03
AS C04  2022  6 10 12 10  0.000000  1    0.160855099630E-04
AS C05  2022  6 10 12 10  0.000000  1    0.254353195670E-03
AS C06  2022  6 10 12 10  0.000000  1    0.160684008535E-03
AS C07  2022  6 10 12 10  0.000000  1   -0.280589992094E-03
AS C08  2022  6 10 12 10  0.000000  1    0.355678210857E-03
AS C09  2022  6 10 12 10  0.000000  1   -0.869975121722E-03
AS C11  2022  6 10 12 10  0.000000  1    0.405812618775E-03
AS C12  2022  6 10 12 10  0.000000  1   -0.601167655625E-03
AS C13  2022  6 10 12 10  0.000000  1   -0.795606892819E-05
AS C14  2022  6 10 12 10  0.000000  1    0.498640124629E-03
AS C19  2022  6 10 12 10  0.000000  1    0.859835743066E-03
AS C20  2022  6 10 12 10  0.000000  1   -0.952902149693E-03
AS C21  2022  6 10 12 10  0.000000  1   -0.457794209686E-03
AS C22  2022  6 10 12 10  0.000000  1   -0.965174596254E-03
AS C23  2022  6 10 12 10  0.000000  1   -0.933337058266E-03
AS C24  2022  6 10 12 10  0.000000  1   -0.971359978109E-03
AS C25  2022  6 10 12 10  0.000000  1   -0.723987498945E-03
AS C26  2022  6 10 12 10  0.000000  1    0.725426406958E-03
AS C27  2022  6 10 12 10  0.000000  1    0.736744922015E-03
AS C28  2022  6 10 12 10  0.000000  1    0.768756452172E-04
AS C29  2022  6 10 12 10  0.000000  1    0.566432474195E-03
AS C30  2022  6 10 12 10  0.000000  1    0.499659620456E-03
AS C32  2022  6 10 12 10  0.000000  1   -0.967454405374E-03
AS C33  2022  6 10 12 10  0.000000  1   -0.968900472139E-03
AS C34  2022  6 10 12 10  0.000000  1   -0.384040895885E-03
AS C35  2022  6 10 12 10  0.000000  1    0.314174023951E-03
AS C36  2022  6 10 12 10  0.000000  1   -0.967336283823E-03
AS C37  2022  6 10 12 10  0.000000  1   -0.908964404135E-03
AS C41  2022  6 10 12 10  0.000000  1   -0.969681687289E-03
AS C42  2022  6 10 12 10  0.000000  1   -0.962171562201E-03
AS C43  2022  6 10 12 10  0.000000  1   -0.919046911914E-03
AS C44  2022  6 10 12 10  0.000000  1    0.687765260759E-03
AS C45  2022  6 10 12 10  0.000000  1    0.779740758789E-03
AS C46  2022  6 10 12 10  0.000000  1   -0.371526372154E-03
AS G01  2022  6 10 12 20  0.000000  1    0.344259244073E-03
AS G02  2022  6 10 12 20  0.000000  1   -0.652801507668E-03
AS G03  2022  6 10 12 20  0.000000  1   -0.274032215947E-03
AS G04  2022  6 10 12 20  0.000000  1   -0.158539029157E-03
AS G05  2022  6 10 12 20  0.000000  1   -0.850184205768E-04
AS G06  2022  6 10 12 20  0.000000  1    0.337944609500E-03
AS G07  2022  6 10 12 20  0.000000  1    0.321923008817E-03
AS G08  2022  6 10 12 20  0.000000  1   -0.715635296936E-04
AS G09  2022  6 10 12 20  0.000000  1   -0.329598965895E-03
AS G10  2022  6 10 12 20  0.000000  1   -0.449328643718E-03
AS G11  2022  6 10 12 20  0.000000  1   -0.161443178467E-04
AS G12  2022  6 10 12 20  0.000000  1   -0.228953132670E-03
AS G13  2022  6 10 12 20  0.000000  1    0.327389564383E-03
AS G14  2022  6 10 12 20  0.000000  1   -0.111207721843E-03
AS G15  2022  6 10 12 20  0.000000  1   -0.543476073037E-04
AS G16  2022  6 10 12 20  0.000000  1   -0.507899558501E-03
AS G17  2022  6 10 12 20  0.000000  1    0.623314726850E-03
AS G18  2022  6 10 12 20  0.000000  1    0.146135324625E-03
AS G19  2022  6 10 12 20  0.000000  1    0.168842326947E-03
AS G20  2022  6 10 12 20  0.000000  1    0.512620613958E-03
AS G21  2022  6 10 12 20  0.000000  1    0.161308781590E-03
AS G22  2022  6 10 12 20  0.000000  1    0.273467250434E-03
AS G23  2022  6 10 12 20  0.000000  1   -0.272152025252E-04
AS G24  2022  6 10 12 20  0.000000  1    0.223802053186E-03
AS G25  2022  6 10 12 20  0.000000  1    0.335634361922E-03
AS G26  2022  6 10 12 20  0.000000  1    0.211440439005E-03
AS G27  2022  6 10 12 20  0.000000  1    0.214130673928E-03
AS G29  2022  6 10 12 20  0.000000  1   -0.522625335058E-03
AS G30  2022  6 10 12 20  0.000000  1   -0.530934988331E-03
AS G31  2022  6 10 12 20  0.000000  1   -0.181228847091E-03
AS G32  2022  6 10 12 20  0.000000  1   -0.147783211111E-03
AS C01  2022  6 10 12 20  0.000000  1    0.291632385428E-03
AS C02  2022  6 10 12 20  0.000000  1   -0.660144897975E-04
AS C03  2022  6 10 12 20  0.000000  1   -0.531166155554E-03
AS C04  2022  6 10 12 20  0.000000  1    0.161474522151E-04
AS C05  2022  6 10 12 20  0.000000  1    0.254357408217E-03
AS C06  2022  6 10 12 20  0.000000  1    0.160730716281E-03
AS C07  2022  6 10 12 20  0.000000  1   -0.280619642606E-03
AS C08  2022  6 10 12 20  0.000000  1    0.355688506814E-03
AS C09  2022  6 10 12 20  0.000000  1   -0.869996672865E-03
AS C11  2022  6 10 12 20  0.000000  1    0.405826755422E-03
AS C12  2022  6 10 12 20  0.000000  1   -0.601163261152E-03
AS C13  2022  6 10 12 20  0.000000  1   -0.794954721643E-05
AS C14  2022  6 10 12 20  0.000000  1    0.498647399228E-03
AS C19  2022  6 10 12 20  0.000000  1    0.859832655830E-03
AS C20  2022  6 10 12 20  0.000000  1   -0.952912636415E-03
AS C21  2022  6 10 12 20  0.000000  1   -0.457838250087E-03
AS C22  2022  6 10 12 20  0.000000  1   -0.965173563973E-03
AS C23  2022  6 10 12 20  0.000000  1   -0.933338585923E-03
AS C24  2022  6 10 12 20  0.000000  1   -0.971358867140E-03
AS C25  2022  6 10 12 20  0.000000  1   -0.723984210270E-03
AS C26  2022  6 10 12 20  0.000000  1    0.725423188031E-03
AS C27  2022  6 10 12 20  0.000000  1    0.736748469770E-03
AS C28  2022  6 10 12 20  0.000000  1    0.768782680984E-04
AS C29  2022  6 10 12 20  0.000000  1    0.566435527274E-03
AS C30  2022  6 10 12 20  0.000000  1    0.499659945848E-03
AS C32  2022  6 10 12 20  0.000000  1   -0.967456002045E-03
AS C33  2022  6 10 12 20  0.000000  1   -0.968901909801E-03
AS C34  2022  6 10 12 20  0.000000  1   -0.384035805430E-03
AS C35  2022  6 10 12 20  0.000000  1    0.314184463173E-03
AS C36  2022  6 10 12 20  0.000000  1   -0.967337462639E-03
AS C37  2022  6 10 12 20  0.000000  1   -0.908965022129E-03
AS C41  2022  6 10 12 20  0.000000  1   -0.969683260778E-03
AS C42  2022  6 10 12 20  0.000000  1   -0.962169214244E-03
AS C43  2022  6 10 12 20  0.000000  1   -0.919045571520E-03
AS C44  2022  6 10 12 20  0.000000  1    0.687772614380E-03
AS C45  2022  6 10 12 20  0.000000  1    0.779746668010E-03
AS C46  2022  6 10 12 20  0.000000  1   -0.371538598479E-03
AS G01  2022  6 10 12 30  0.000000  1    0.344254539419E-03
AS G02  2022  6 10 12 30  0.000000  1   -0.652801141515E-03
AS G03  2022  6 10 12 30  0.000000  1   -0.274039604959E-03
AS G04  2022  6 10 12 30  0.000000  1   -0.158536609650E-03
AS G05  2022  6 10 12 30  0.000000  1   -0.850195963569E-04
AS G06  2022  6 10 12 30  0.000000  1    0.337953813735E-03
AS G07  2022  6 10 12 30  0.000000  1    0.321922879227E-03
AS G08  2022  6 10 12 30  0.000000  1   -0.715645829222E-04
AS G09  2022  6 10 12 30  0.000000  1   -0.329596961609E-03
AS G10  2022  6 10 12 30  0.000000  1   -0.449337681804E-03
AS G11  2022  6 10 12 30  0.000000  1   -0.161425086284E-04
AS G12  2022  6 10 12 30  0.000000  1   -0.228956446963E-03
AS G13  2022  6 10 12 30  0.000000  1    0.327393734201E-03
AS G14  2022  6 10 12 30  0.000000  1   -0.111208192536E-03
AS G15  2022  6 10 12 30  0.000000  1   -0.543457127597E-04
AS G16  2022  6 10 12 30  0.000000  1   -0.507901532133E-03
AS G17  2022  6 10 12 30  0.000000  1    0.623317399666E-03
AS G18  2022  6 10 12 30  0.000000  1    0.146128921262E-03
AS G19  2022  6 10 12 30  0.000000  1    0.168845297536E-03
AS G20  2022  6 10 12 30  0.000000  1    0.512618036642E-03
AS G21  2022  6 10 12 30  0.000000  1    0.161309201147E-03
AS G22  2022  6 10 12 30  0.000000  1    0.273471168578E-03
AS G23  2022  6 10 12 30  0.000000  1   -0.272164543579E-04
AS G24  2022  6 10 12 30  0.000000  1    0.223797117104E-03
AS G25  2022  6 10 12 30  0.000000  1    0.335637162326E-03
AS G26  2022  6 10 12 30  0.000000  1    0.211441834671E-03
AS G27  2022  6 10 12 30  0.000000  1    0.214132923184E-03
AS G29  2022  6 10 12 30  0.000000  1   -0.522627762504E-03
AS G30  2022  6 10 12 30  0.000000  1   -0.530935728543E-03
AS G31  2022  6 10 12 30  0.000000  1   -0.181229548777E-03
AS G32  2022  6 10 12 30  0.000000  1   -0.147788865856E-03
AS C01  2022  6 10 12 30  0.000000  1    0.291658071065E-03
AS C02  2022  6 10 12 30  0.000000  1   -0.660387803685E-04
AS C03  2022  6 10 12 30  0.000000  1   -0.531159029825E-03
AS C04  2022  6 10 12 30  0.000000  1    0.162093843268E-04
AS C05  2022  6 10 12 30  0.000000  1    0.254361602419E-03
AS C06  2022  6 10 12 30  0.000000  1    0.160777275825E-03
AS C07  2022  6 10 12 30  0.000000  1   -0.280649462035E-03
AS C08  2022  6 10 12 30  0.000000  1    0.355698900704E-03
AS C09  2022  6 10 12 30  0.000000  1   -0.870018308799E-03
AS C11  2022  6 10 12 30  0.000000  1    0.405840657106E-03
AS C12  2022  6 10 12 30  0.000000  1   -0.601158958442E-03
AS C13  2022  6 10 12 30  0.000000  1   -0.794326563746E-05
AS C14  2022  6 10 12 30  0.000000  1    0.498654664855E-03
AS C19  2022  6 10 12 30  0.000000  1    0.859829544711E-03
AS C20  2022  6 10 12 30  0.000000  1   -0.952923149721E-03
AS C21  2022  6 10 12 30  0.000000  1   -0.457882330149E-03
AS C22  2022  6 10 12 30  0.000000  1   -0.965172602975E-03
AS C23  2022  6 10 12 30  0.000000  1   -0.933340140331E-03
AS C24  2022  6 10 12 30  0.000000  1   -0.971357786159E-03
AS C25  2022  6 10 12 30  0.000000  1   -0.723980937839E-03
AS C26  2022  6 10 12 30  0.000000  1    0.725419959864E-03
AS C27  2022  6 10 12 30  0.000000  1    0.736752015723E-03
AS C28  2022  6 10 12 30  0.000000  1    0.768809068239E-04
AS C29  2022  6 10 12 30  0.000000  1    0.566438603702E-03
AS C30  2022  6 10 12 30  0.000000  1    0.499660266537E-03
AS C32  2022  6 10 12 30  0.000000  1   -0.967457604654E-03
AS C33  2022  6 10 12 30  0.000000  1   -0.968903330817E-03
AS C34  2022  6 10 12 30  0.000000  1   -0.384030728285E-03
AS C35  2022  6 10 12 30  0.000000  1    0.314194911234E-03
AS C36  2022  6 10 12 30  0.000000  1   -0.967338637585E-03
AS C37  2022  6 10 12 30  0.000000  1   -0.908965673413E-03
AS C41  2022  6 10 12 30  0.000000  1   -0.969684848743E-03
AS C42  2022  6 10 12 30  0.000000  1   -0.962166856179E-03
AS C43  2022  6 10 12 30  0.000000  1   -0.919044250072E-03
AS C44  2022  6 10 12 30  0.000000  1    0.687779923336E-03
AS C45  2022  6 10 12 30  0.000000  1    0.779752584670E-03
AS C46  2022  6 10 12 30  0.000000  1   -0.371550810828E-03
AS G01  2022  6 10 12 40  0.000000  1    0.344249754075E-03
AS G02  2022  6 10 12 40  0.000000  1   -0.652801057891E-03
AS G03  2022  6 10 12 40  0.000000  1   -0.274046998507E-03
AS G04  2022  6 10 12 40  0.000000  1   -0.158534250418E-03
AS G05  2022  6 10 12 40  0.000000  1   -0.850208684036E-04
AS G06  2022  6 10 12 40  0.000000  1    0.337963033980E-03
AS G07  2022  6 10 12 40  0.000000  1    0.321922429349E-03
AS G08  2022  6 10 12 40  0.000000  1   -0.715651748317E-04
AS G09  2022  6 10 12 40  0.000000  1   -0.329595009458E-03
AS G10  2022  6 10 12 40  0.000000  1   -0.449346713385E-03
AS G11  2022  6 10 12 40  0.000000  1   -0.161407794989E-04
AS G12  2022  6 10 12 40  0.000000  1   -0.228960100491E-03
AS G13  2022  6 10 12 40  0.000000  1    0.327397863158E-03
AS G14  2022  6 10 12 40  0.000000  1   -0.111208684943E-03
AS G15  2022  6 10 12 40  0.000000  1   -0.543439575455E-04
AS G16  2022  6 10 12 40  0.000000  1   -0.507903362165E-03
AS G17  2022  6 10 12 40  0.000000  1    0.623320465153E-03
AS G18  2022  6 10 12 40  0.000000  1    0.146122415094E-03
AS G19  2022  6 10 12 40  0.000000  1    0.168848297278E-03
AS G20  2022  6 10 12 40  0.000000  1    0.512616417922E-03
AS G21  2022  6 10 12 40  0.000000  1    0.161309011483E-03
AS G22  2022  6 10 12 40  0.000000  1    0.273474904796E-03
AS G23  2022  6 10 12 40  0.000000  1   -0.272176990857E-04
AS G24  2022  6 10 12 40  0.000000  1    0.223792173451E-03
AS G25  2022  6 10 12 40  0.000000  1    0.335639962831E-03
AS G26  2022  6 10 12 40  0.000000  1    0.211443239676E-03
AS G27  2022  6 10 12 40  0.000000  1    0.214135144354E-03
AS G29  2022  6 10 12 40  0.000000  1   -0.522629981005E-03
AS G30  2022  6 10 12 40  0.000000  1   -0.530936459315E-03
AS G31  2022  6 10 12 40  0.000000  1   -0.181230350865E-03
AS G32  2022  6 10 12 40  0.000000  1   -0.147794453522E-03
AS C01  2022  6 10 12 40  0.000000  1    0.291683752531E-03
AS C02  2022  6 10 12 40  0.000000  1   -0.660634490345E-04
AS C03  2022  6 10 12 40  0.000000  1   -0.531151974710E-03
AS C04  2022  6 10 12 40  0.000000  1    0.162711962887E-04
AS C05  2022  6 10 12 40  0.000000  1    0.254365706658E-03
AS C06  2022  6 10 12 40  0.000000  1    0.160823872527E-03
AS C07  2022  6 10 12 40  0.000000  1   -0.280679210582E-03
AS C08  2022  6 10 12 40  0.000000  1    0.355709392262E-03
AS C09  2022  6 10 12 40  0.000000  1   -0.870040059313E-03
AS C11  2022  6 10 12 40  0.000000  1    0.405854461622E-03
AS C12  2022  6 10 12 40  0.000000  1   -0.601154661436E-03
AS C13  2022  6 10 12 40  0.000000  1   -0.793705093809E-05
AS C14  2022  6 10 12 40  0.000000  1    0.498661922276E-03
AS C19  2022  6 10 12 40  0.000000  1    0.859826442665E-03
AS C20  2022  6 10 12 40  0.000000  1   -0.952933657190E-03
AS C21  2022  6 10 12 40  0.000000  1   -0.457926414413E-03
AS C22  2022  6 10 12 40  0.000000  1   -0.965171649248E-03
AS C23  2022  6 10 12 40  0.000000  1   -0.933341656480E-03
AS C24  2022  6 10 12 40  0.000000  1   -0.971356677292E-03
AS C25  2022  6 10 12 40  0.000000  1   -0.723977666309E-03
AS C26  2022  6 10 12 40  0.000000  1    0.725416723592E-03
AS C27  2022  6 10 12 40  0.000000  1    0.736755553971E-03
AS C28  2022  6 10 12 40  0.000000  1    0.768835323069E-04
AS C29  2022  6 10 12 40  0.000000  1    0.566441696609E-03
AS C30  2022  6 10 12 40  0.000000  1    0.499660524582E-03
AS C32  2022  6 10 12 40  0.000000  1   -0.967459218170E-03
AS C33  2022  6 10 12 40  0.000000  1   -0.968904763541E-03
AS C34  2022  6 10 12 40  0.000000  1   -0.384025664715E-03
AS C35  2022  6 10 12 40  0.000000  1    0.314205318534E-03
AS C36  2022  6 10 12 40  0.000000  1   -0.967339852292E-03
AS C37  2022  6 10 12 40  0.000000  1   -0.908966317658E-03
AS C41  2022  6 10 12 40  0.000000  1   -0.969686432972E-03
AS C42  2022  6 10 12 40  0.000000  1   -0.962164506453E-03
AS C43  2022  6 10 12 40  0.000000  1   -0.919042963249E-03
AS C44  2022  6 10 12 40  0.000000  1    0.687787208209E-03
AS C45  2022  6 10 12 40  0.000000  1    0.779758466572E-03
AS C46  2022  6 10 12 40  0.000000  1   -0.371563078815E-03
AS G01  2022  6 10 12 50  0.000000  1    0.344244998785E-03
AS G02  2022  6 10 12 50  0.000000  1   -0.652800819359E-03
AS G03  2022  6 10 12 50  0.000000  1   -0.274054389620E-03
AS G04  2022  6 10 12 50  0.000000  1   -0.158531876175E-03
AS G05  2022  6 10 12 50  0.000000  1   -0.850215501752E-04
AS G06  2022  6 10 12 50  0.000000  1    0.337972226239E-03
AS G07  2022  6 10 12 50  0.000000  1    0.321922368874E-03
AS G08  2022  6 10 12 50  0.000000  1   -0.715645244484E-04
AS G09  2022  6 10 12 50  0.000000  1   -0.329593056274E-03
AS G10  2022  6 10 12 50  0.000000  1   -0.449355746935E-03
AS G11  2022  6 10 12 50  0.000000  1   -0.161389896606E-04
AS G12  2022  6 10 12 50  0.000000  1   -0.228963814560E-03
AS G13  2022  6 10 12 50  0.000000  1    0.327401871130E-03
AS G14  2022  6 10 12 50  0.000000  1   -0.111209156069E-03
AS G15  2022  6 10 12 50  0.000000  1   -0.543422070344E-04
AS G16  2022  6 10 12 50  0.000000  1   -0.507905145699E-03
AS G17  2022  6 10 12 50  0.000000  1    0.623322777887E-03
AS G18  2022  6 10 12 50  0.000000  1    0.146116093287E-03
AS G19  2022  6 10 12 50  0.000000  1    0.168851245584E-03
AS G20  2022  6 10 12 50  0.000000  1    0.512614375309E-03
AS G21  2022  6 10 12 50  0.000000  1    0.161309034199E-03
AS G22  2022  6 10 12 50  0.000000  1    0.273478675337E-03
AS G23  2022  6 10 12 50  0.000000  1   -0.272190121941E-04
AS G24  2022  6 10 12 50  0.000000  1    0.223787225161E-03
AS G25  2022  6 10 12 50  0.000000  1    0.335642793722E-03
AS G26  2022  6 10 12 50  0.000000  1    0.211444628103E-03
AS G27  2022  6 10 12 50  0.000000  1    0.214137402082E-03
AS G29  2022  6 10 12 50  0.000000  1   -0.522632446344E-03
AS G30  2022  6 10 12 50  0.000000  1   -0.530937201496E-03
AS G31  2022  6 10 12 50  0.000000  1   -0.181231289548E-03
AS G32  2022  6 10 12 50  0.000000  1   -0.147800051561E-03
AS C01  2022  6 10 12 50  0.000000  1    0.291709468021E-03
AS C02  2022  6 10 12 50  0.000000  1   -0.660879085224E-04
AS C03  2022  6 10 12 50  0.000000  1   -0.531144893712E-03
AS C04  2022  6 10 12 50  0.000000  1    0.163329687233E-04
AS C05  2022  6 10 12 50  0.000000  1    0.254369900793E-03
AS C06  2022  6 10 12 50  0.000000  1    0.160870381903E-03
AS C07  2022  6 10 12 50  0.000000  1   -0.280708963866E-03
AS C08  2022  6 10 12 50  0.000000  1    0.355720373559E-03
AS C09  2022  6 10 12 50  0.000000  1   -0.870061607787E-03
AS C11  2022  6 10 12 50  0.000000  1    0.405868163968E-03
AS C12  2022  6 10 12 50  0.000000  1   -0.601150261659E-03
AS C13  2022  6 10 12 50  0.000000  1   -0.793047482202E-05
AS C14  2022  6 10 12 50  0.000000  1    0.498669390242E-03
AS C19  2022  6 10 12 50  0.000000  1    0.859823351994E-03
AS C20  2022  6 10 12 50  0.000000  1   -0.952944160223E-03
AS C21  2022  6 10 12 50  0.000000  1   -0.457970436468E-03
AS C22  2022  6 10 12 50  0.000000  1   -0.965170675908E-03
AS C23  2022  6 10 12 50  0.000000  1   -0.933343212857E-03
AS C24  2022  6 10 12 50  0.000000  1   -0.971355565656E-03
AS C25  2022  6 10 12 50  0.000000  1   -0.723974344978E-03
AS C26  2022  6 10 12 50  0.000000  1    0.725413503464E-03
AS C27  2022  6 10 12 50  0.000000  1    0.736759118703E-03
AS C28  2022  6 10 12 50  0.000000  1    0.768861265349E-04
AS C29  2022  6 10 12 50  0.000000  1    0.566444799022E-03
AS C30  2022  6 10 12 50  0.000000  1    0.499660848539E-03
AS C32  2022  6 10 12 50  0.000000  1   -0.967460805602E-03
AS C33  2022  6 10 12 50  0.000000  1   -0.968906211877E-03
AS C34  2022  6 10 12 50  0.000000  1   -0.384020564120E-03
AS C35  2022  6 10 12 50  0.000000  1    0.314215767730E-03
AS C36  2022  6 10 12 50  0.000000  1   -0.967341037078E-03
AS C37  2022  6 10 12 50  0.000000  1   -0.908966931683E-03
AS C41  2022  6 10 12 50  0.000000  1   -0.969687993218E-03
AS C42  2022  6 10 12 50  0.000000  1   -0.962162135046E-03
AS C43  2022  6 10 12 50  0.000000  1   -0.919041650207E-03
AS C44  2022  6 10 12 50  0.000000  1    0.687794539681E-03
AS C45  2022  6 10 12 50  0.000000  1    0.779764399643E-03
AS C46  2022  6 10 12 50  0.000000  1   -0.371575280156E-03
AS G01  2022  6 10 13  0  0.000000  1    0.344240246864E-03
AS G02  2022  6 10 13  0  0.000000  1   -0.652800662384E-03
AS G03  2022  6 10 13  0  0.000000  1   -0.274061807852E-03
AS G04  2022  6 10 13  0  0.000000  1   -0.158529477883E-03
AS G05  2022  6 10 13  0  0.000000  1   -0.850226454996E-04
AS G06  2022  6 10 13  0  0.000000  1    0.337981449253E-03
AS G07  2022  6 10 13  0  0.000000  1    0.321922098354E-03
AS G08  2022  6 10 13  0  0.000000  1   -0.715643026617E-04
AS G09  2022  6 10 13  0  0.000000  1   -0.329591088245E-03
AS G10  2022  6 10 13  0  0.000000  1   -0.449364783486E-03
AS G11  2022  6 10 13  0  0.000000  1   -0.161372444199E-04
AS G12  2022  6 10 13  0  0.000000  1   -0.228967449275E-03
AS G13  2022  6 10 13  0  0.000000  1    0.327406175775E-03
AS G14  2022  6 10 13  0  0.000000  1   -0.111209638436E-03
AS G15  2022  6 10 13  0  0.000000  1   -0.543402353704E-04
AS G16  2022  6 10 13  0  0.000000  1   -0.507906958420E-03
AS G17  2022  6 10 13  0  0.000000  1    0.623325446499E-03
AS G18  2022  6 10 13  0  0.000000  1    0.146109666174E-03
AS G19  2022  6 10 13  0  0.000000  1    0.168854380620E-03
AS G20  2022  6 10 13  0  0.000000  1    0.512612132024E-03
AS G21  2022  6 10 13  0  0.000000  1    0.161308877490E-03
AS G22  2022  6 10 13  0  0.000000  1    0.273482243906E-03
AS G23  2022  6 10 13  0  0.000000  1   -0.272202927133E-04
AS G24  2022  6 10 13  0  0.000000  1    0.223782288446E-03
AS G25  2022  6 10 13  0  0.000000  1    0.335645585187E-03
AS G26  2022  6 10 13  0  0.000000  1    0.211446079574E-03
AS G27  2022  6 10 13  0  0.000000  1    0.214139626121E-03
AS G29  2022  6 10 13  0  0.000000  1   -0.522635021559E-03
AS G30  2022  6 10 13  0  0.000000  1   -0.530937863687E-03
AS G31  2022  6 10 13  0  0.000000  1   -0.181232512160E-03
AS G32  2022  6 10 13  0  0.000000  1   -0.147805637759E-03
AS C01  2022  6 10 13  0  0.000000  1    0.291735193952E-03
AS C02  2022  6 10 13  0  0.000000  1   -0.661123609721E-04
AS C03  2022  6 10 13  0  0.000000  1   -0.531137869786E-03
AS C04  2022  6 10 13  0  0.000000  1    0.163945412863E-04
AS C05  2022  6 10 13  0  0.000000  1    0.254374016474E-03
AS C06  2022  6 10 13  0  0.000000  1    0.160917192887E-03
AS C07  2022  6 10 13  0  0.000000  1   -0.280738684627E-03
AS C08  2022  6 10 13  0  0.000000  1    0.355730574817E-03
